1970-01-01 01:04:03;32.00
1970-01-01 01:04:09;32.00
1970-01-01 01:04:16;32.00
1970-01-01 01:04:22;32.00
1970-01-01 01:04:29;32.00
1970-01-01 01:04:35;32.00
1970-01-01 01:04:42;32.00
1970-01-01 01:04:49;32.00
1970-01-01 01:04:56;32.00
1970-01-01 01:05:02;32.00
1970-01-01 01:00:16;32.00
1970-01-01 01:00:34;32.00
1970-01-01 01:00:57;32.00
1970-01-01 01:01:20;32.00
1970-01-01 01:01:38;32.00
1970-01-01 01:02:01;32.00
1970-01-01 01:02:18;32.00
1970-01-01 01:02:37;32.00
1970-01-01 01:03:04;32.00
1970-01-01 01:00:26;34.00
1970-01-01 01:00:56;32.00
1970-01-01 01:01:25;32.00
1970-01-01 01:01:04;32.00
1970-01-01 01:01:41;32.00
1970-01-01 01:02:09;32.00
1970-01-01 01:00:04;32.00
1970-01-01 01:00:10;32.00
1970-01-01 01:00:17;32.00
1970-01-01 01:00:23;32.00
1970-01-01 01:00:30;32.00
1970-01-01 01:00:37;32.00
1970-01-01 01:00:44;32.00
1970-01-01 01:00:51;32.00
1970-01-01 01:00:58;32.00
1970-01-01 01:01:05;32.00
1970-01-01 01:01:12;32.00
1970-01-01 01:01:19;32.00
1970-01-01 01:01:27;35.00
1970-01-01 01:01:34;32.00
1970-01-01 01:01:41;32.00
1970-01-01 01:01:48;32.00
1970-01-01 01:01:54;32.00
1970-01-01 01:02:01;32.00
1970-01-01 01:02:09;35.00
1970-01-01 01:02:15;32.00
1970-01-01 01:02:22;32.00
1970-01-01 01:02:30;32.00
1970-01-01 01:02:36;33.00
1970-01-01 01:02:43;32.00
1970-01-01 01:02:50;32.00
1970-01-01 01:02:56;32.00
1970-01-01 01:03:03;32.00
1970-01-01 01:03:10;32.00
1970-01-01 01:03:17;32.00
1970-01-01 01:00:43;32.00
1970-01-01 01:00:53;32.00
1970-01-01 01:01:00;32.00
1970-01-01 01:01:06;32.00
1970-01-01 01:01:13;32.00
1970-01-01 01:01:20;32.00
1970-01-01 01:01:27;32.00
1970-01-01 01:01:35;32.00
1970-01-01 01:01:42; nan
1970-01-01 01:01:49; nan
1970-01-01 01:01:57; nan
1970-01-01 01:02:03; nan
1970-01-01 01:02:10; nan
1970-01-01 01:02:17; nan
1970-01-01 01:02:24; nan
1970-01-01 01:02:31; nan
